fips,name,st,county,rucc,pop_2010,pop_1940,pop_1930,pop_1920,pop_1910,pop_1900
5114744,Chantilly,Virginia,51059,1,23039,0,0,0,0,0
5114744,Chantilly,Virginia,51059,1,0,0,0,0,0,0
5114952,Charlotte Court House,Virginia,51037,8,543,399,366,318,329,96
5114968,Charlottesville,Virginia,51540,3,43475,19400,15245,10688,6765,6449
5114984,Chase City,Virginia,51117,7,2351,1896,1590,1646,1662,542
5115000,Chatham,Virginia,51143,4,1269,1230,1143,1171,1113,918
5115112,Cheriton,Virginia,51131,8,487,0,0,0,0,0
5116000,Chesapeake,Virginia,51550,1,222209,0,0,0,0,0
5116000,Chesapeake,Virginia,51550,1,0,35828,30082,57358,52744,50780
5116480,Chilhowie,Virginia,51173,7,1781,889,712,572,0,0
5116512,Chincoteague,Virginia,51001,8,2941,2142,2130,1418,1419,0
5116608,Christiansburg,Virginia,51121,3,21041,2299,1970,1641,1568,659
5116608,Christiansburg,Virginia,51121,3,21041,2300,1970,1641,1568,659
5116880,Claremont,Virginia,51181,8,378,380,434,572,630,565
5116992,Clarksville,Virginia,51117,7,1139,826,781,726,794,723
5117296,Cleveland,Virginia,51167,7,202,0,0,0,252,0
5117376,Clifton,Virginia,51059,1,282,194,181,200,204,0
5117440,Clifton Forge,Virginia,51005,6,3884,6461,6839,6164,5748,3579
5117440,Clifton Forge,Virginia,51005,6,3884,6461,6839,6164,5748,3212
5117504,Clinchco,Virginia,51051,9,337,0,0,0,0,0
5117536,Clinchport,Virginia,51169,2,70,346,338,226,252,183
5117552,Clintwood,Virginia,51051,9,1414,1106,729,400,342,255
5117952,Coeburn,Virginia,51195,7,2139,764,784,884,645,295
5118400,Colonial Beach,Virginia,51193,6,3542,1105,928,1093,721,453
5118448,Colonial Heights,Virginia,51570,1,17411,3194,2331,0,0,0
5118624,Columbia,Virginia,51065,3,83,144,154,185,157,216
5119600,Courtland,Virginia,51175,6,1284,459,355,379,283,288
5119728,Covington,Virginia,51580,6,5961,6300,6538,5623,4234,2950
5119904,Craigsville,Virginia,51015,3,923,0,0,0,0,0
5120160,Crewe,Virginia,51135,6,2326,2048,2152,2097,1802,1329
5120752,Culpeper,Virginia,51047,1,16379,2316,2379,1819,1796,1618
5121088,Dale City,Virginia,51153,1,0,0,0,0,0,0
5121184,Damascus,Virginia,51191,2,814,1441,1610,1599,1299,0
5121344,Danville,Virginia,51590,4,43055,32749,22747,21539,19020,16520
5121648,Dayton,Virginia,51165,3,1530,632,537,482,516,425
5122160,Dendron,Virginia,51181,8,272,465,671,1705,1653,0
5122560,Dillwyn,Virginia,51029,3,447,436,442,405,0,0
5123376,Drakes Branch,Virginia,51037,8,530,438,583,660,703,0
5123648,Dublin,Virginia,51155,3,2534,576,443,395,350,0
5123680,Duffield,Virginia,51169,2,91,83,170,120,122,98
5123760,Dumfries,Virginia,51153,1,4961,480,157,182,158,160
5123952,Dungannon,Virginia,51169,2,332,333,282,255,0,0
5124752,Eastville,Virginia,51131,8,305,316,351,332,322,313
5125008,Edinburg,Virginia,51171,6,1041,565,498,568,574,512
5125408,Elkton,Virginia,51165,3,2726,1050,965,905,873,0
5125808,Emporia,Virginia,51595,6,5927,2735,2144,1869,2018,1027
5126128,Ettrick,Virginia,51041,1,6682,0,0,0,0,0
5126416,Exmore,Virginia,51131,8,1460,0,0,0,0,0
5126496,Fairfax,Virginia,51600,1,22565,979,640,516,413,373
5126496,Fairfax,Virginia,51600,1,22565,1000,640,516,413,373
5127200,Falls Church,Virginia,51610,1,12332,2576,2019,1659,1128,1007
5127200,Falls Church,Virginia,51610,1,12332,2576,2019,1659,1128,1000
5127440,Farmville,Virginia,51147,6,8216,3475,3133,2586,2971,2471
5127824,Fincastle,Virginia,51023,2,353,442,517,457,479,652
5128544,Floyd,Virginia,51063,3,425,479,450,390,369,402
5129552,Franconia,Virginia,51059,1,0,0,0,0,0,0
5129600,Franklin,Virginia,51620,6,8582,3466,2930,2363,2271,1143
5129744,Fredericksburg,Virginia,51630,1,24286,10066,6819,5882,5874,5068
5129920,Fries,Virginia,51077,9,484,1555,2205,2029,1775,0
5129968,Front Royal,Virginia,51187,1,14440,3831,2424,1404,1133,1005
5129968,Front Royal,Virginia,51187,1,14440,3831,2424,1404,1133,1000
5130208,Galax,Virginia,51640,7,7042,3195,2544,1250,755,0
5130496,Gate City,Virginia,51169,2,2034,1565,1216,684,599,521
5131056,Glade Spring,Virginia,51191,2,1456,686,669,281,324,304
5131136,Glasgow,Virginia,51163,6,1133,938,507,376,407,0
5131376,Glen Lyn,Virginia,51071,3,115,259,274,0,0,0
5131936,Gordonsville,Virginia,51137,6,1496,508,462,594,564,603
5131968,Goshen,Virginia,51163,6,361,187,124,154,165,253
5132496,Great Falls,Virginia,51059,1,15427,0,0,0,0,0
5133232,Gretna,Virginia,51143,4,1267,619,637,470,330,0
5133488,Grottoes,Virginia,51165,3,2668,759,534,492,456,381
5133584,Groveton,Virginia,51059,1,0,0,0,0,0,0
5133648,Grundy,Virginia,51027,9,1021,1476,815,394,264,200
5134064,Halifax,Virginia,51083,6,1309,536,473,411,516,687
5134176,Hallwood,Virginia,51001,8,206,0,0,0,0,0
5134240,Hamilton,Virginia,51107,1,506,409,295,287,315,364
5135000,Hampton,Virginia,51650,1,137436,5898,6382,6138,5505,2764
5135624,Harrisonburg,Virginia,51660,3,48914,8768,7232,5875,4879,3521
5135976,Haymarket,Virginia,51153,1,1782,156,167,133,162,0
5136008,Haysi,Virginia,51051,9,498,623,0,0,0,0
5136648,Herndon,Virginia,51059,1,23292,1046,887,953,802,692
5137288,Hillsboro,Virginia,51107,1,80,115,119,131,138,131
5137336,Hillsville,Virginia,51035,7,2681,656,485,0,0,0
5138280,Honaker,Virginia,51167,7,1449,851,710,755,369,295
5138424,Hopewell,Virginia,51670,1,22591,8679,11327,1397,0,0
5138424,Hopewell,Virginia,51670,1,22591,8679,11327,1400,0,0
5139224,Hurt,Virginia,51143,4,1304,0,0,0,0,0
5139304,Hybla Valley,Virginia,51059,1,15801,0,0,0,0,0
5139448,Idylwood,Virginia,51059,1,17288,0,0,0,0,0
5139528,Independence,Virginia,51077,9,947,429,0,0,0,0
5140024,Iron Gate,Virginia,51005,6,388,719,777,699,600,392
5140088,Irvington,Virginia,51103,9,432,0,0,0,0,0
5140232,Ivor,Virginia,51175,6,339,339,309,443,297,0
5140536,Jarratt,Virginia,51081,6,638,458,0,0,0,0
5141272,Jonesville,Virginia,51105,8,1034,588,384,328,383,0
5141656,Keller,Virginia,51001,8,178,0,0,0,0,0
5141832,Kenbridge,Virginia,51111,9,1257,847,753,543,196,0
5142264,Keysville,Virginia,51037,8,832,607,589,493,482,82
5142424,Kilmarnock,Virginia,51103,9,1487,614,0,0,0,0
5143176,La Crosse,Virginia,51117,7,604,524,427,320,281,0
5143424,Lake Monticello,Virginia,51065,3,9920,0,0,0,0,0
5143432,Lake Ridge,Virginia,51153,1,0,0,0,0,0,0
5144520,Lawrenceville,Virginia,51025,6,1438,1703,1629,1439,1733,760
5144696,Lebanon,Virginia,51167,7,3424,622,560,469,366,325
5144984,Leesburg,Virginia,51107,1,42616,1698,1640,1545,1597,1513
5144984,Leesburg,Virginia,51107,1,42616,1700,1640,1545,1597,1513
5145512,Lexington,Virginia,51678,6,7042,3914,3752,2870,2931,3203
5145784,Lincolnia,Virginia,51059,1,22828,0,0,0,0,0
5147144,Louisa,Virginia,51109,8,1555,365,301,289,318,261
5147208,Lovettsville,Virginia,51107,1,1613,248,239,167,192,97
5147528,Luray,Virginia,51139,6,4895,1511,1459,1381,1218,1147
5147672,Lynchburg,Virginia,51680,2,75568,44541,40661,30070,29494,18891
5148344,McKenney,Virginia,51053,1,483,453,341,0,0,0
5148376,McLean,Virginia,51059,1,48115,0,0,0,0,0
5148376,McLean,Virginia,51059,1,0,0,0,0,0,0
5148488,Madison,Virginia,51113,8,229,281,0,0,0,0
5148952,Manassas,Virginia,51683,1,37821,1302,1215,1305,1217,817
5148968,Manassas Park,Virginia,51685,1,14273,0,0,0,0,0
5148996,Manchester,Virginia,51041,1,0,0,0,0,0,9715
5149464,Marion,Virginia,51173,7,5968,5177,4156,3253,2727,2045
5149784,Martinsville,Virginia,51690,4,13821,10080,7705,4075,3368,2384
5150856,Mechanicsville,Virginia,51085,1,36348,0,0,0,0,0
5150856,Mechanicsville,Virginia,51085,1,0,0,0,0,0,0
5150984,Melfa,Virginia,51001,8,408,0,0,0,0,0
5151448,Middleburg,Virginia,51107,1,673,629,298,283,263,296
5151512,Middletown,Virginia,51069,3,1265,361,416,354,363,423
5152120,Mineral,Virginia,51109,8,467,427,416,408,260,0
5152680,Monterey,Virginia,51091,8,147,309,290,313,240,246
5152952,Montross,Virginia,51193,6,384,0,0,0,0,0
5153864,Mount Crawford,Virginia,51165,3,433,290,272,263,228,330
5153992,Mount Jackson,Virginia,51171,6,1994,562,575,500,479,472
5154144,Mount Vernon,Virginia,51059,1,12416,0,0,0,0,0
5154144,Mount Vernon,Virginia,51059,1,0,0,0,0,0,0
5154904,Narrows,Virginia,51071,3,2029,1489,1345,1141,975,0
5154984,Nassawadox,Virginia,51131,8,499,0,0,0,0,0
5155592,New Castle,Virginia,51045,2,153,253,259,702,0,299
5155848,New Market,Virginia,51171,6,2146,629,640,577,638,684
5156000,Newport News,Virginia,51700,1,180719,37067,34417,35596,20205,19635
5156096,Newsoms,Virginia,51175,6,321,0,0,0,0,0
5156304,Nickelsville,Virginia,51169,2,383,256,263,214,0,0
5157000,Norfolk,Virginia,51710,1,242803,144332,129710,115777,67452,46624
5157000,Norfolk,Virginia,51710,1,242803,144335,129710,115777,67452,46624
5157688,Norton,Virginia,51720,7,3958,4006,3077,3068,1866,654
5158472,Oakton,Virginia,51059,1,34166,0,0,0,0,0
5158472,Oakton,Virginia,51059,1,0,0,0,0,0,0
5158696,Occoquan,Virginia,51153,1,934,213,221,231,246,297
5159336,Onancock,Virginia,51001,8,1263,1283,1245,1074,1001,938
5159384,Onley,Virginia,51001,8,516,0,0,0,0,0
5159496,Orange,Virginia,51137,6,4721,1980,1381,1078,674,536
5160296,Painter,Virginia,51001,8,229,0,0,0,0,0
5160488,Pamplin City,Virginia,51011,2,219,273,323,262,210,0
5160680,Parksley,Virginia,51001,8,842,701,697,601,0,0
5161208,Pearisburg,Virginia,51071,3,2786,987,668,537,470,464
5161336,Pembroke,Virginia,51071,3,1128,0,0,0,0,0
5161560,Pennington Gap,Virginia,51105,8,1781,1990,1553,940,792,399
5161832,Petersburg,Virginia,51730,1,32420,30631,28564,31012,24127,21810
5161896,Phenix,Virginia,51037,8,226,340,0,0,0,0
5162264,Pimmit Hills,Virginia,51059,1,6094,0,0,0,0,0
5163288,Pocahontas,Virginia,51185,5,389,2623,2293,2591,2452,2789
5163768,Poquoson,Virginia,51735,1,12150,0,0,0,0,0
5163768,Poquoson,Virginia,51735,1,12150,200,0,0,0,0
5163928,Port Royal,Virginia,51033,1,126,123,157,155,194,193
5164000,Portsmouth,Virginia,51740,1,95535,50745,45704,54387,33190,17427
5164272,Pound,Virginia,51195,7,1037,0,0,0,0,0
5164880,Pulaski,Virginia,51155,3,9086,8792,7168,5282,4807,2813
5165008,Purcellville,Virginia,51107,1,7727,787,747,549,388,0
5165120,Quantico,Virginia,51153,1,480,1139,538,0,0,0
5165392,Radford,Virginia,51750,3,16408,6990,6227,4627,4202,3344
5166512,Remington,Virginia,51061,1,598,226,273,267,251,198
5166672,Reston,Virginia,51059,1,58404,0,0,0,0,0
5166672,Reston,Virginia,51059,1,0,0,0,0,0,0
5166896,Rich Creek,Virginia,51071,3,774,0,0,0,0,0
5166928,Richlands,Virginia,51185,5,5823,2203,1355,1171,743,475
5167000,Richmond,Virginia,51760,1,204214,193042,182929,171667,127628,85050
5167208,Ridgeway,Virginia,51089,4,742,422,359,320,393,332
5168000,Roanoke,Virginia,51770,2,97032,69287,69206,50842,34874,21495
5168496,Rocky Mount,Virginia,51067,2,4799,1366,1339,1076,967,612
5169168,Round Hill,Virginia,51107,1,539,337,359,359,379,318
5169456,Rural Retreat,Virginia,51197,6,1483,440,436,463,0,0
5169792,St. Charles,Virginia,51105,8,128,482,457,400,0,0
5169936,St. Paul,Virginia,51195,7,970,746,716,574,0,0
5170000,Salem,Virginia,51775,2,24802,5737,4833,4159,3849,3412
5170096,Saltville,Virginia,51173,7,2077,2650,2964,2248,1628,1051
5170576,Saxis,Virginia,51001,8,241,0,0,0,0,0
5170752,Scottsburg,Virginia,51083,6,119,239,225,0,0,0
5170800,Scottsville,Virginia,51003,3,566,368,341,329,283,384
5171216,Seven Corners,Virginia,51059,1,9255,0,0,0,0,0
5171776,Shenandoah,Virginia,51139,6,2373,1829,1980,1895,1431,1220
5173200,Smithfield,Virginia,51093,1,8089,1178,1179,1181,1278,1225
5173712,South Boston,Virginia,51083,6,8142,5252,4841,4338,3516,1851
5173904,South Hill,Virginia,51117,7,4650,1739,1405,1074,732,0
5174592,Springfield,Virginia,51059,1,0,0,0,0,0,0
5175008,Stanardsville,Virginia,51079,3,367,212,229,0,0,0
5175024,Stanley,Virginia,51139,6,1689,317,259,449,218,0
5175216,Staunton,Virginia,51790,3,23746,13337,11990,10623,10604,7289
5175344,Stephens City,Virginia,51069,3,1829,600,606,481,483,490
5175840,Stony Creek,Virginia,51183,1,198,493,465,345,0,0
5176000,Strasburg,Virginia,51171,6,6398,1968,1901,650,762,690
5176256,Stuart,Virginia,51141,8,1408,720,588,401,388,371
5176432,Suffolk,Virginia,51800,1,84585,11343,10271,9123,7008,3827
5176880,Surry,Virginia,51181,8,244,254,243,0,0,0
5177520,Tangier,Virginia,51001,8,727,1020,1120,962,698,0
5177568,Tappahannock,Virginia,51057,6,2375,783,427,422,478,554
5177792,Tazewell,Virginia,51185,5,4627,1374,1211,1261,1230,1096
5178192,The Plains,Virginia,51061,1,217,372,414,275,0,0
5178736,Timberville,Virginia,51165,3,2522,253,302,277,240,173
5179024,Toms Brook,Virginia,51171,6,258,219,240,0,0,0
5179456,Troutdale,Virginia,51077,9,178,334,357,636,431,0
5179472,Troutville,Virginia,51023,2,431,0,0,0,0,0
5179560,Tuckahoe,Virginia,51087,1,44990,0,0,0,0,0
5179560,Tuckahoe,Virginia,51087,1,0,0,0,0,0,0
5180272,Urbanna,Virginia,51119,8,476,482,432,387,475,0
5181024,Victoria,Virginia,51111,9,1725,1555,1568,1445,682,0
5181072,Vienna,Virginia,51059,1,15687,1237,903,773,578,317
5181280,Vinton,Virginia,51161,2,8098,3455,3610,2779,1928,1438
5181312,Virgilina,Virginia,51083,6,154,358,338,350,270,200
5182000,Virginia Beach,Virginia,51810,1,437994,2600,1719,846,320,0
5182000,Virginia Beach,Virginia,51810,1,0,19984,16282,13626,11526,11192
5182320,Wachapreague,Virginia,51001,8,232,548,585,498,485,0
5182371,Wakefield,Virginia,51059,1,927,687,881,784,570,0
5182384,Wakefield,Virginia,51183,1,927,687,881,784,570,0
5183136,Warrenton,Virginia,51061,1,9611,1651,1450,1545,1427,1627
5183168,Warsaw,Virginia,51159,9,1512,0,0,0,0,0
5183248,Washington,Virginia,51157,1,135,245,250,233,235,300
5183600,Waverly,Virginia,51183,1,2149,1288,1355,1306,1064,493
5183680,Waynesboro,Virginia,51820,3,21006,7373,6226,1594,1389,856
5183808,Weber City,Virginia,51169,2,1327,0,0,0,0,0
5184366,West Falls Church,Virginia,51059,1,29207,0,0,0,0,0
5184960,West Point,Virginia,51101,1,3306,1947,1844,1635,1397,1307
5184976,West Springfield,Virginia,51059,1,22460,0,0,0,0,0
5184976,West Springfield,Virginia,51059,1,0,0,0,0,0,0
5185600,White Stone,Virginia,51103,9,352,0,0,0,0,0
5186160,Williamsburg,Virginia,51830,1,14068,3942,3778,2462,2714,2044
5186160,Williamsburg,Virginia,51830,1,14068,3942,3778,2500,2714,2044
5186720,Winchester,Virginia,51840,3,26203,12095,10855,6883,5864,5161
5186784,Windsor,Virginia,51093,1,2626,411,371,326,328,0
5187072,Wise,Virginia,51195,7,3286,1226,1112,1071,806,511
5187240,Wolf Trap,Virginia,51059,1,16131,0,0,0,0,0
5187312,Woodbridge,Virginia,51153,1,52754,0,0,0,0,0
5187312,Woodbridge,Virginia,51153,1,0,0,0,0,0,0
5187712,Woodstock,Virginia,51171,6,5097,1546,1552,1580,1314,1069
5188000,Wytheville,Virginia,51197,6,8211,4653,3327,2947,3054,3003
5500100,Abbotsford,Wisconsin,55019,6,2310,920,781,782,947,443
5500150,Abrams,Wisconsin,55083,2,0,0,0,0,0,0
5500275,Adams,Wisconsin,55001,8,1967,1310,1231,1119,0,0
5500450,Adell,Wisconsin,55117,3,516,313,262,246,0,0
5500750,Albany,Wisconsin,55045,2,1018,741,728,741,669,797
5501000,Algoma,Wisconsin,55061,2,3167,2652,2202,1911,2082,1738
5501100,Allenton,Wisconsin,55131,1,0,0,0,0,0,0
5501150,Allouez,Wisconsin,55009,2,13975,0,0,0,0,0
5501225,Alma,Wisconsin,55011,8,781,1139,1009,970,1011,1201
5501300,Alma Center,Wisconsin,55053,6,503,431,383,461,417,0
5501325,Almena,Wisconsin,55005,6,677,0,0,0,0,0
5501400,Almond,Wisconsin,55097,4,448,449,449,504,487,0
5501550,Altoona,Wisconsin,55035,3,6706,1239,1044,960,824,721
5501650,Amberg,Wisconsin,55075,6,0,0,0,0,0,0
5501725,Amery,Wisconsin,55095,6,2902,1461,1354,1203,659,905
5501750,Amherst,Wisconsin,55097,4,1035,611,577,588,629,558
5501800,Amherst Junction,Wisconsin,55097,4,377,197,210,192,0,0
5501950,Angelica,Wisconsin,55115,6,0,0,0,0,0,0
5502075,Aniwa,Wisconsin,55115,6,260,283,296,250,274,367
5502250,Antigo,Wisconsin,55067,6,8234,9495,8610,8451,7196,5145
5502375,Appleton,Wisconsin,55087,3,72623,25267,19561,16773,15085,11869
5502500,Arcadia,Wisconsin,55121,6,2925,1830,1499,1418,1212,1273
5502550,Arena,Wisconsin,55049,2,834,278,273,0,0,0
5502650,Argyle,Wisconsin,55065,8,857,735,692,701,603,0
5502700,Arkansaw,Wisconsin,55091,8,0,0,0,0,0,0
5502725,Arkdale,Wisconsin,55001,8,0,0,0,0,0,0
5502800,Arlington,Wisconsin,55021,2,819,0,0,0,0,0
5503025,Arpin,Wisconsin,55141,4,333,0,0,0,0,0
5503175,Ashippun,Wisconsin,55027,4,0,0,0,0,0,0
5503225,Ashland,Wisconsin,55003,7,8216,11101,10622,11334,11594,13074
5503425,Ashwaubenon,Wisconsin,55009,2,16963,0,0,0,0,0
5503550,Athens,Wisconsin,55073,3,1105,856,936,940,904,0
5503775,Auburndale,Wisconsin,55141,4,703,342,294,334,297,241
5503825,Augusta,Wisconsin,55035,3,1550,1519,1359,1407,1405,1256
5504025,Avoca,Wisconsin,55049,2,637,417,342,432,436,406
5504250,Bagley,Wisconsin,55043,6,379,293,284,315,0,0
5504400,Baldwin,Wisconsin,55109,1,3957,918,808,666,584,631
5504400,Baldwin,Wisconsin,55109,1,928,0,0,0,0,0
5504475,Balsam Lake,Wisconsin,55095,6,1009,452,315,251,279,0
5504550,Bangor,Wisconsin,55063,3,1459,847,835,854,692,633
5504625,Baraboo,Wisconsin,55111,4,12048,6415,5545,5538,6324,5751
5504775,Barneveld,Wisconsin,55049,2,1231,358,301,289,317,0
5504875,Barron,Wisconsin,55005,6,3423,2059,1863,1623,1449,1493
5505325,Bay City,Wisconsin,55093,1,500,299,290,213,252,0
5505350,Bayfield,Wisconsin,55007,8,487,1212,1195,1441,0,1689
5505450,Bayside,Wisconsin,55079,1,4389,0,0,0,0,0
5505575,Bear Creek,Wisconsin,55087,3,448,409,411,337,341,0
5505900,Beaver Dam,Wisconsin,55027,4,16214,10356,9867,7992,6758,5128
5506150,Belgium,Wisconsin,55089,1,2245,356,268,0,0,0
5506225,Bell Center,Wisconsin,55023,7,117,264,177,210,216,0
5506300,Belleville,Wisconsin,55025,2,2385,594,564,625,422,385
5506350,Bellevue,Wisconsin,55009,2,14570,0,0,0,0,0
5506425,Belmont,Wisconsin,55065,8,986,476,452,498,532,509
5506500,Beloit,Wisconsin,55105,3,36966,25365,23611,21284,15125,10436
5506825,Benton,Wisconsin,55065,8,973,835,869,874,652,546
5506925,Berlin,Wisconsin,55047,6,5524,4247,4106,4400,4636,4489
5507200,Big Bend,Wisconsin,55133,1,1290,298,309,0,0,0
5507250,Big Falls,Wisconsin,55135,6,61,187,178,0,0,0
5507550,Birchwood,Wisconsin,55129,7,442,531,565,0,0,0
5507600,Birnamwood,Wisconsin,55115,6,818,556,557,651,678,475
5507650,Biron,Wisconsin,55141,4,839,475,380,286,0,0
5507725,Black Creek,Wisconsin,55087,3,1316,542,526,516,516,0
5507725,Black Creek,Wisconsin,55087,3,1259,854,843,950,1006,1482
5507800,Black Earth,Wisconsin,55025,2,1338,531,490,464,479,0
5507900,Black River Falls,Wisconsin,55053,6,3622,2539,1950,1796,1917,1938
5508075,Blair,Wisconsin,55121,6,1366,856,702,657,486,438
5508125,Blanchardville,Wisconsin,55065,8,825,662,651,653,643,573
5508225,Bloomer,Wisconsin,55017,3,3539,2204,1865,1648,1204,811
5508225,Bloomer,Wisconsin,55017,3,1050,0,0,0,0,0
5508375,Bloomington,Wisconsin,55043,6,735,677,591,657,620,611
5508475,Blue Mounds,Wisconsin,55025,2,855,196,182,0,0,0
5508525,Blue River,Wisconsin,55043,6,434,381,346,396,0,0
5508600,Boaz,Wisconsin,55103,6,156,230,0,0,0,0
5508725,Bonduel,Wisconsin,55115,6,1478,661,534,504,0,0
5508850,Boscobel,Wisconsin,55043,6,3231,2008,1762,1670,1525,1637
5509025,Bowler,Wisconsin,55115,6,302,315,318,0,0,0
5509050,Boyceville,Wisconsin,55033,6,1086,533,573,0,0,0
5509075,Boyd,Wisconsin,55017,3,552,618,540,478,527,674
5509300,Brandon,Wisconsin,55039,3,879,708,646,682,684,663
5509725,Brillion,Wisconsin,55015,3,3148,1200,1167,1102,998,855
5509800,Bristol,Wisconsin,55059,1,2584,0,0,0,0,0
5509925,Brodhead,Wisconsin,55045,2,3293,1750,1533,1600,1517,1584
5509975,Brokaw,Wisconsin,55073,3,251,477,514,493,458,0
5510025,Brookfield,Wisconsin,55133,1,37920,0,0,0,0,0
5510025,Brookfield,Wisconsin,55133,1,37920,200,0,0,0,0
5510025,Brookfield,Wisconsin,55133,1,6116,0,0,0,0,0
5510075,Brooklyn,Wisconsin,55025,2,1401,449,406,407,362,0
5510375,Brown Deer,Wisconsin,55079,1,11999,0,0,0,0,0
5510450,Brownsville,Wisconsin,55027,4,581,0,0,0,0,0
5510475,Browntown,Wisconsin,55045,2,280,271,291,245,222,246
5510500,Bruce,Wisconsin,55107,6,779,596,548,561,565,0
5511062,Buffalo City,Wisconsin,55011,8,1023,293,261,286,255,254
5511200,Burlington,Wisconsin,55101,3,10464,4414,4114,3626,3212,2526
5511475,Butler,Wisconsin,55133,1,1841,778,703,564,0,0
5511525,Butternut,Wisconsin,55003,7,375,669,604,618,717,0
5511750,Cadott,Wisconsin,55017,3,1437,314,631,723,765,840
5511950,Caledonia,Wisconsin,55101,3,24705,0,0,0,0,0
5512200,Cambria,Wisconsin,55021,2,767,688,671,679,657,561
5512225,Cambridge,Wisconsin,55025,2,1457,577,500,490,507,0
5512250,Cameron,Wisconsin,55005,6,1783,807,760,572,562,394
5512325,Campbellsport,Wisconsin,55039,3,2016,1094,789,730,650,0
5512350,Camp Douglas,Wisconsin,55057,7,601,445,438,471,473,432
5512825,Cascade,Wisconsin,55117,3,709,358,286,362,0,0
5512850,Casco,Wisconsin,55061,2,583,292,246,0,0,0
5512950,Cashton,Wisconsin,55081,6,1102,706,680,753,568,510
5513050,Cassville,Wisconsin,55043,6,947,956,875,899,890,979
5513175,Catawba,Wisconsin,55099,9,110,290,282,0,0,0
5513300,Cazenovia,Wisconsin,55103,6,318,370,466,488,392,0
5513325,Cecil,Wisconsin,55115,6,570,370,356,379,351,0
5513375,Cedarburg,Wisconsin,55089,1,11412,2245,2055,1738,1777,1626
5513475,Cedar Grove,Wisconsin,55117,3,2113,907,814,654,498,327
5513850,Centuria,Wisconsin,55095,6,948,411,435,358,301,0
5514150,Chaseburg,Wisconsin,55123,6,284,258,218,0,0,0
5514225,Chenequa,Wisconsin,55133,1,590,288,339,0,0,0
5514325,Chetek,Wisconsin,55005,6,2221,1227,1076,1154,829,531
5514475,Chilton,Wisconsin,55015,3,3933,2203,1945,1833,1630,1460
5514575,Chippewa Falls,Wisconsin,55017,3,13661,10368,9539,9130,8893,8094
5515100,Clayton,Wisconsin,55095,6,571,367,341,304,220,0
5515250,Clear Lake,Wisconsin,55095,6,1070,670,733,689,498,527
5515400,Cleveland,Wisconsin,55071,4,1485,0,0,0,0,0
5515400,Cleveland,Wisconsin,55071,4,864,0,0,0,0,0
5515625,Clinton,Wisconsin,55105,3,2154,903,902,938,897,871
5515725,Clintonville,Wisconsin,55135,6,4559,4134,3572,3275,1747,1653
5515900,Clyman,Wisconsin,55027,4,422,230,200,0,0,0
5515975,Cobb,Wisconsin,55049,2,458,276,276,230,230,0
5516025,Cochrane,Wisconsin,55011,8,450,458,418,305,0,0
5516150,Colby,Wisconsin,55019,6,1852,903,849,798,869,667
5516250,Coleman,Wisconsin,55075,6,724,562,407,305,436,0
5516275,Colfax,Wisconsin,55033,6,1158,992,919,905,701,0
5516275,Colfax,Wisconsin,55033,6,1186,0,0,0,0,0
5516375,Coloma,Wisconsin,55137,6,450,308,0,0,0,0
5516450,Columbus,Wisconsin,55021,2,4991,2760,2514,2460,2523,2349
5516500,Combined Locks,Wisconsin,55087,3,3328,625,545,0,0,0
5516775,Conrath,Wisconsin,55107,6,95,128,97,145,0,0
5516900,Coon Valley,Wisconsin,55123,6,765,469,462,369,291,0
5517100,Cornell,Wisconsin,55017,3,1467,1759,1510,1337,0,0
5517175,Cottage Grove,Wisconsin,55025,2,6192,310,261,0,0,0
5517225,Couderay,Wisconsin,55113,7,88,189,171,0,0,0
5517425,Crandon,Wisconsin,55041,9,1920,2000,1679,1632,1833,0
5517725,Crivitz,Wisconsin,55075,6,984,0,0,0,0,0
5517775,Cross Plains,Wisconsin,55025,2,3538,374,302,0,0,0
5517950,Cuba City,Wisconsin,55043,6,2086,1259,1157,1175,967,636
5517975,Cudahy,Wisconsin,55079,1,18267,10561,10631,6725,3691,1366
5518025,Cumberland,Wisconsin,55005,6,2170,1539,1532,1528,1445,1328
5518125,Curtiss,Wisconsin,55019,6,216,171,164,186,0,0
5518575,Dallas,Wisconsin,55005,6,409,436,428,425,342,0
5518700,Dane,Wisconsin,55025,2,995,301,280,316,296,280
5518825,Darien,Wisconsin,55127,4,1580,0,0,0,0,0
5518875,Darlington,Wisconsin,55065,8,2451,2002,1764,1798,1808,1808
5519250,Deerfield,Wisconsin,55025,2,2319,611,501,594,533,515
5519325,Deer Park,Wisconsin,55109,1,216,203,187,233,0,0
5519350,DeForest,Wisconsin,55025,2,8936,598,540,493,431,0
5519400,Delafield,Wisconsin,55133,1,7085,0,0,0,0,0
5519400,Delafield,Wisconsin,55133,1,8400,0,0,0,0,0
