city_fips,town,year,population
5523300,"Elkhorn, WI",2007,9502
5523300,"Elkhorn, WI",2008,9727
5523300,"Elkhorn, WI",2009,9928
5523300,"Elkhorn, WI",2010,10084
5523300,"Elkhorn, WI",2011,10031
5523300,"Elkhorn, WI",2012,10020
5523300,"Elkhorn, WI",2013,9930
5523300,"Elkhorn, WI",2014,9935
5523300,"Elkhorn, WI",2015,9860
5523300,"Elkhorn, WI",2016,9819
5523300,"Elkhorn, WI",2017,9921
5523300,"Elkhorn, WI",2018,9980
5523300,"Elkhorn, WI",2019,10019
5523800,"Elroy, WI",1990,1533
5523800,"Elroy, WI",1991,1641
5523800,"Elroy, WI",1992,1611
5523800,"Elroy, WI",1993,1625
5523800,"Elroy, WI",1994,1633
5523800,"Elroy, WI",1995,1622
5523800,"Elroy, WI",1996,1627
5523800,"Elroy, WI",1997,1603
5523800,"Elroy, WI",1998,1582
5523800,"Elroy, WI",1999,1590
5523800,"Elroy, WI",2000,1578
5523800,"Elroy, WI",2001,1535
5523800,"Elroy, WI",2002,1554
5523800,"Elroy, WI",2003,1529
5523800,"Elroy, WI",2004,1516
5523800,"Elroy, WI",2005,1576
5523800,"Elroy, WI",2006,1547
5523800,"Elroy, WI",2007,1520
5523800,"Elroy, WI",2008,1496
5523800,"Elroy, WI",2009,1464
5523800,"Elroy, WI",2010,1442
5523800,"Elroy, WI",2011,1433
5523800,"Elroy, WI",2012,1422
5523800,"Elroy, WI",2013,1405
5523800,"Elroy, WI",2014,1375
5523800,"Elroy, WI",2015,1372
5523800,"Elroy, WI",2016,1352
5523800,"Elroy, WI",2017,1308
5523800,"Elroy, WI",2018,1311
5523800,"Elroy, WI",2019,1303
5524550,"Evansville, WI",1990,3174
5524550,"Evansville, WI",1991,3305
5524550,"Evansville, WI",1992,3344
5524550,"Evansville, WI",1993,3411
5524550,"Evansville, WI",1994,3498
5524550,"Evansville, WI",1995,3595
5524550,"Evansville, WI",1996,3613
5524550,"Evansville, WI",1997,3627
5524550,"Evansville, WI",1998,3645
5524550,"Evansville, WI",1999,3690
5524550,"Evansville, WI",2000,4039
5524550,"Evansville, WI",2001,4218
5524550,"Evansville, WI",2002,4298
5524550,"Evansville, WI",2003,4383
5524550,"Evansville, WI",2004,4492
5524550,"Evansville, WI",2005,4590
5524550,"Evansville, WI",2006,4709
5524550,"Evansville, WI",2007,4818
5524550,"Evansville, WI",2008,4906
5524550,"Evansville, WI",2009,4965
5524550,"Evansville, WI",2010,5012
5524550,"Evansville, WI",2011,5027
5524550,"Evansville, WI",2012,5058
5524550,"Evansville, WI",2013,5097
5524550,"Evansville, WI",2014,5155
5524550,"Evansville, WI",2015,5192
5524550,"Evansville, WI",2016,5241
5524550,"Evansville, WI",2017,5314
5524550,"Evansville, WI",2018,5365
5524550,"Evansville, WI",2019,5440
5525600,"Fennimore, WI",1990,2378
5525600,"Fennimore, WI",1991,2411
5525600,"Fennimore, WI",1992,2435
5525600,"Fennimore, WI",1993,2431
5525600,"Fennimore, WI",1994,2428
5525600,"Fennimore, WI",1995,2449
5525600,"Fennimore, WI",1996,2419
5525600,"Fennimore, WI",1997,2418
5525600,"Fennimore, WI",1998,2419
5525600,"Fennimore, WI",1999,2420
5525600,"Fennimore, WI",2000,2387
5525600,"Fennimore, WI",2001,2409
5525600,"Fennimore, WI",2002,2409
5525600,"Fennimore, WI",2003,2420
5525600,"Fennimore, WI",2004,2431
5525600,"Fennimore, WI",2005,2440
5525600,"Fennimore, WI",2006,2443
5525600,"Fennimore, WI",2007,2458
5525600,"Fennimore, WI",2008,2473
5525600,"Fennimore, WI",2009,2481
5525600,"Fennimore, WI",2010,2497
5525600,"Fennimore, WI",2011,2539
5525600,"Fennimore, WI",2012,2524
5525600,"Fennimore, WI",2013,2499
5525600,"Fennimore, WI",2014,2487
5525600,"Fennimore, WI",2015,2496
5525600,"Fennimore, WI",2016,2492
5525600,"Fennimore, WI",2017,2480
5525600,"Fennimore, WI",2018,2470
5525600,"Fennimore, WI",2019,2456
5526275,"Fond du Lac, WI",1990,37757
5526275,"Fond du Lac, WI",1991,39181
5526275,"Fond du Lac, WI",1992,39442
5526275,"Fond du Lac, WI",1993,39979
5526275,"Fond du Lac, WI",1994,40212
5526275,"Fond du Lac, WI",1995,40416
5526275,"Fond du Lac, WI",1996,40748
5526275,"Fond du Lac, WI",1997,40847
5526275,"Fond du Lac, WI",1998,40945
5526275,"Fond du Lac, WI",1999,40955
5526275,"Fond du Lac, WI",2000,42203
5526275,"Fond du Lac, WI",2001,42339
5526275,"Fond du Lac, WI",2002,42330
5526275,"Fond du Lac, WI",2003,42396
5526275,"Fond du Lac, WI",2004,42474
5526275,"Fond du Lac, WI",2005,42517
5526275,"Fond du Lac, WI",2006,42669
5526275,"Fond du Lac, WI",2007,42818
5526275,"Fond du Lac, WI",2008,42982
5526275,"Fond du Lac, WI",2009,42980
5526275,"Fond du Lac, WI",2010,43021
5526275,"Fond du Lac, WI",2011,43069
5526275,"Fond du Lac, WI",2012,42990
5526275,"Fond du Lac, WI",2013,42927
5526275,"Fond du Lac, WI",2014,42922
5526275,"Fond du Lac, WI",2015,42826
5526275,"Fond du Lac, WI",2016,42844
5526275,"Fond du Lac, WI",2017,42685
5526275,"Fond du Lac, WI",2018,42923
5526275,"Fond du Lac, WI",2019,43263
5526675,"Fort Atkinson, WI",1990,10227
5526675,"Fort Atkinson, WI",1991,10421
5526675,"Fort Atkinson, WI",1992,10559
5526675,"Fort Atkinson, WI",1993,10701
5526675,"Fort Atkinson, WI",1994,10813
5526675,"Fort Atkinson, WI",1995,10981
5526675,"Fort Atkinson, WI",1996,10857
5526675,"Fort Atkinson, WI",1997,10933
5526675,"Fort Atkinson, WI",1998,11052
5526675,"Fort Atkinson, WI",1999,11157
5526675,"Fort Atkinson, WI",2000,11621
5526675,"Fort Atkinson, WI",2001,11689
5526675,"Fort Atkinson, WI",2002,11757
5526675,"Fort Atkinson, WI",2003,11826
5526675,"Fort Atkinson, WI",2004,11967
5526675,"Fort Atkinson, WI",2005,12083
5526675,"Fort Atkinson, WI",2006,12180
5526675,"Fort Atkinson, WI",2007,12283
5526675,"Fort Atkinson, WI",2008,12363
5526675,"Fort Atkinson, WI",2009,12368
5526675,"Fort Atkinson, WI",2010,12368
5526675,"Fort Atkinson, WI",2011,12387
5526675,"Fort Atkinson, WI",2012,12437
5526675,"Fort Atkinson, WI",2013,12440
5526675,"Fort Atkinson, WI",2014,12391
5526675,"Fort Atkinson, WI",2015,12370
5526675,"Fort Atkinson, WI",2016,12469
5526675,"Fort Atkinson, WI",2017,12461
5526675,"Fort Atkinson, WI",2018,12492
5526675,"Fort Atkinson, WI",2019,12422
5527000,"Fox Lake, WI",1990,1269
5527000,"Fox Lake, WI",1991,1349
5527000,"Fox Lake, WI",1992,1333
5527000,"Fox Lake, WI",1993,1362
5527000,"Fox Lake, WI",1994,1373
5527000,"Fox Lake, WI",1995,1387
5527000,"Fox Lake, WI",1996,1391
5527000,"Fox Lake, WI",1997,1431
5527000,"Fox Lake, WI",1998,1413
5527000,"Fox Lake, WI",1999,1431
5527000,"Fox Lake, WI",2000,1454
5527000,"Fox Lake, WI",2001,1491
5527000,"Fox Lake, WI",2002,1498
5527000,"Fox Lake, WI",2003,1502
5527000,"Fox Lake, WI",2004,1512
5527000,"Fox Lake, WI",2005,1513
5527000,"Fox Lake, WI",2006,1526
5527000,"Fox Lake, WI",2007,1522
5527000,"Fox Lake, WI",2008,1526
5527000,"Fox Lake, WI",2009,1518
5527000,"Fox Lake, WI",2010,1519
5527000,"Fox Lake, WI",2011,1507
5527000,"Fox Lake, WI",2012,1495
5527000,"Fox Lake, WI",2013,1484
5527000,"Fox Lake, WI",2014,1475
5527000,"Fox Lake, WI",2015,1466
5527000,"Fox Lake, WI",2016,1457
5527000,"Fox Lake, WI",2017,1457
5527000,"Fox Lake, WI",2018,1455
5527000,"Fox Lake, WI",2019,1449
5528200,"Galesville, WI",1990,1278
5528200,"Galesville, WI",1991,1354
5528200,"Galesville, WI",1992,1380
5528200,"Galesville, WI",1993,1373
5528200,"Galesville, WI",1994,1371
5528200,"Galesville, WI",1995,1370
5528200,"Galesville, WI",1996,1383
5528200,"Galesville, WI",1997,1403
5528200,"Galesville, WI",1998,1407
5528200,"Galesville, WI",1999,1402
5528200,"Galesville, WI",2000,1427
5528200,"Galesville, WI",2001,1472
5528200,"Galesville, WI",2002,1470
5528200,"Galesville, WI",2003,1469
5528200,"Galesville, WI",2004,1473
5528200,"Galesville, WI",2005,1485
5528200,"Galesville, WI",2006,1487
5528200,"Galesville, WI",2007,1484
5528200,"Galesville, WI",2008,1478
5528200,"Galesville, WI",2009,1479
5528200,"Galesville, WI",2010,1481
5528200,"Galesville, WI",2011,1526
5528200,"Galesville, WI",2012,1549
5528200,"Galesville, WI",2013,1571
5528200,"Galesville, WI",2014,1558
5528200,"Galesville, WI",2015,1572
5528200,"Galesville, WI",2016,1561
5528200,"Galesville, WI",2017,1566
5528200,"Galesville, WI",2018,1564
5528200,"Galesville, WI",2019,1596
5533450,"Hayward, WI",1990,1897
5533450,"Hayward, WI",1991,1975
5533450,"Hayward, WI",1992,2059
5533450,"Hayward, WI",1993,2055
5533450,"Hayward, WI",1994,2090
5533450,"Hayward, WI",1995,2136
5533450,"Hayward, WI",1996,2190
5533450,"Hayward, WI",1997,2212
5533450,"Hayward, WI",1998,2210
5533450,"Hayward, WI",1999,2196
5533450,"Hayward, WI",2000,2129
5533450,"Hayward, WI",2001,2194
5533450,"Hayward, WI",2002,2234
5533450,"Hayward, WI",2003,2253
5533450,"Hayward, WI",2004,2261
5533450,"Hayward, WI",2005,2296
5533450,"Hayward, WI",2006,2298
5533450,"Hayward, WI",2007,2313
5533450,"Hayward, WI",2008,2318
5533450,"Hayward, WI",2009,2312
5533450,"Hayward, WI",2010,2318
5533450,"Hayward, WI",2011,2345
5533450,"Hayward, WI",2012,2338
5533450,"Hayward, WI",2013,2337
5533450,"Hayward, WI",2014,2308
5533450,"Hayward, WI",2015,2285
5533450,"Hayward, WI",2016,2309
5533450,"Hayward, WI",2017,2299
5533450,"Hayward, WI",2018,2303
5533450,"Hayward, WI",2019,2311
5534825,"Hillsboro, WI",1990,1288
5534825,"Hillsboro, WI",1991,1356
5534825,"Hillsboro, WI",1992,1337
5534825,"Hillsboro, WI",1993,1351
5534825,"Hillsboro, WI",1994,1348
5534825,"Hillsboro, WI",1995,1364
5534825,"Hillsboro, WI",1996,1378
5534825,"Hillsboro, WI",1997,1373
5534825,"Hillsboro, WI",1998,1398
5534825,"Hillsboro, WI",1999,1394
5534825,"Hillsboro, WI",2000,1302
5534825,"Hillsboro, WI",2001,1325
5534825,"Hillsboro, WI",2002,1333
5534825,"Hillsboro, WI",2003,1339
5534825,"Hillsboro, WI",2004,1354
5534825,"Hillsboro, WI",2005,1370
5534825,"Hillsboro, WI",2006,1380
5534825,"Hillsboro, WI",2007,1390
5534825,"Hillsboro, WI",2008,1399
5534825,"Hillsboro, WI",2009,1413
5534825,"Hillsboro, WI",2010,1417
5534825,"Hillsboro, WI",2011,1407
5534825,"Hillsboro, WI",2012,1409
5534825,"Hillsboro, WI",2013,1405
5534825,"Hillsboro, WI",2014,1404
5534825,"Hillsboro, WI",2015,1404
5534825,"Hillsboro, WI",2016,1405
5534825,"Hillsboro, WI",2017,1403
5534825,"Hillsboro, WI",2018,1398
5534825,"Hillsboro, WI",2019,1393
5535750,"Horicon, WI",1990,3873
5535750,"Horicon, WI",1991,3834
5535750,"Horicon, WI",1992,3819
5535750,"Horicon, WI",1993,3796
5535750,"Horicon, WI",1994,3760
5535750,"Horicon, WI",1995,3707
5535750,"Horicon, WI",1996,3772
5535750,"Horicon, WI",1997,3709
5535750,"Horicon, WI",1998,3764
5535750,"Horicon, WI",1999,3716
5535750,"Horicon, WI",2000,3775
5535750,"Horicon, WI",2001,3772
5535750,"Horicon, WI",2002,3765
5535750,"Horicon, WI",2003,3756
5535750,"Horicon, WI",2004,3758
5535750,"Horicon, WI",2005,3739
5535750,"Horicon, WI",2006,3750
5535750,"Horicon, WI",2007,3720
5535750,"Horicon, WI",2008,3709
5535750,"Horicon, WI",2009,3668
5535750,"Horicon, WI",2010,3655
5535750,"Horicon, WI",2011,3629
5535750,"Horicon, WI",2012,3604
5535750,"Horicon, WI",2013,3577
5535750,"Horicon, WI",2014,3660
5535750,"Horicon, WI",2015,3643
5535750,"Horicon, WI",2016,3608
5535750,"Horicon, WI",2017,3607
5535750,"Horicon, WI",2018,3588
5535750,"Horicon, WI",2019,3645
5536525,"Hurley, WI",1990,1782
5536525,"Hurley, WI",1991,1801
5536525,"Hurley, WI",1992,1820
5536525,"Hurley, WI",1993,1822
5536525,"Hurley, WI",1994,1853
5536525,"Hurley, WI",1995,1822
5536525,"Hurley, WI",1996,1803
5536525,"Hurley, WI",1997,1774
5536525,"Hurley, WI",1998,1732
5536525,"Hurley, WI",1999,1702
5536525,"Hurley, WI",2000,1818
5536525,"Hurley, WI",2001,1797
5536525,"Hurley, WI",2002,1776
5536525,"Hurley, WI",2003,1745
5536525,"Hurley, WI",2004,1719
5536525,"Hurley, WI",2005,1690
5536525,"Hurley, WI",2006,1641
5536525,"Hurley, WI",2007,1621
5536525,"Hurley, WI",2008,1600
5536525,"Hurley, WI",2009,1562
5536525,"Hurley, WI",2010,1547
5536525,"Hurley, WI",2011,1548
5536525,"Hurley, WI",2012,1525
5536525,"Hurley, WI",2013,1501
5536525,"Hurley, WI",2014,1505
5536525,"Hurley, WI",2015,1470
5536525,"Hurley, WI",2016,1439
5536525,"Hurley, WI",2017,1445
5536525,"Hurley, WI",2018,1442
5536525,"Hurley, WI",2019,1436
5536800,"Independence, WI",1990,1041
5536800,"Independence, WI",1991,1133
5536800,"Independence, WI",1992,1097
5536800,"Independence, WI",1993,1101
5536800,"Independence, WI",1994,1095
5536800,"Independence, WI",1995,1094
5536800,"Independence, WI",1996,1095
5536800,"Independence, WI",1997,1093
5536800,"Independence, WI",1998,1093
5536800,"Independence, WI",1999,1122
5536800,"Independence, WI",2000,1244
5536800,"Independence, WI",2001,1246
5536800,"Independence, WI",2002,1253
5536800,"Independence, WI",2003,1262
5536800,"Independence, WI",2004,1277
5536800,"Independence, WI",2005,1296
5536800,"Independence, WI",2006,1307
5536800,"Independence, WI",2007,1313
5536800,"Independence, WI",2008,1317
5536800,"Independence, WI",2009,1326
5536800,"Independence, WI",2010,1336
5536800,"Independence, WI",2011,1338
5536800,"Independence, WI",2012,1345
5536800,"Independence, WI",2013,1356
5536800,"Independence, WI",2014,1346
5536800,"Independence, WI",2015,1337
5536800,"Independence, WI",2016,1329
5536800,"Independence, WI",2017,1311
5536800,"Independence, WI",2018,1307
5536800,"Independence, WI",2019,1303
5537825,"Janesville, WI",1990,52133
5537825,"Janesville, WI",1991,54029
5537825,"Janesville, WI",1992,55059
5537825,"Janesville, WI",1993,56083
5537825,"Janesville, WI",1994,57044
5537825,"Janesville, WI",1995,58258
5537825,"Janesville, WI",1996,59695
5537825,"Janesville, WI",1997,59890
5537825,"Janesville, WI",1998,60254
5537825,"Janesville, WI",1999,60577
5537825,"Janesville, WI",2000,59498
5537825,"Janesville, WI",2001,60707
5537825,"Janesville, WI",2002,60890
5537825,"Janesville, WI",2003,61146
5537825,"Janesville, WI",2004,61713
5537825,"Janesville, WI",2005,62143
5537825,"Janesville, WI",2006,62850
5537825,"Janesville, WI",2007,63398
5537825,"Janesville, WI",2008,63696
5537825,"Janesville, WI",2009,63603
5537825,"Janesville, WI",2010,63575
5537825,"Janesville, WI",2011,63439
5537825,"Janesville, WI",2012,63509
5537825,"Janesville, WI",2013,63675
5537825,"Janesville, WI",2014,63853
5537825,"Janesville, WI",2015,63880
5537825,"Janesville, WI",2016,64023
5537825,"Janesville, WI",2017,64297
5537825,"Janesville, WI",2018,64483
5537825,"Janesville, WI",2019,64575
5537900,"Jefferson, WI",1990,6078
5537900,"Jefferson, WI",1991,6449
5537900,"Jefferson, WI",1992,6466
5537900,"Jefferson, WI",1993,6537
5537900,"Jefferson, WI",1994,6747
5537900,"Jefferson, WI",1995,6836
5537900,"Jefferson, WI",1996,6873
5537900,"Jefferson, WI",1997,7053
5537900,"Jefferson, WI",1998,6989
5537900,"Jefferson, WI",1999,7001
5537900,"Jefferson, WI",2000,7338
5537900,"Jefferson, WI",2001,7459
5537900,"Jefferson, WI",2002,7497
5537900,"Jefferson, WI",2003,7556
5537900,"Jefferson, WI",2004,7662
5537900,"Jefferson, WI",2005,7736
5537900,"Jefferson, WI",2006,7805
5537900,"Jefferson, WI",2007,7882
5537900,"Jefferson, WI",2008,7950
5537900,"Jefferson, WI",2009,7966
5537900,"Jefferson, WI",2010,7973
5537900,"Jefferson, WI",2011,7958
5537900,"Jefferson, WI",2012,7998
5537900,"Jefferson, WI",2013,7987
5537900,"Jefferson, WI",2014,7958
5537900,"Jefferson, WI",2015,7937
5537900,"Jefferson, WI",2016,8013
5537900,"Jefferson, WI",2017,8005
5537900,"Jefferson, WI",2018,8035
5537900,"Jefferson, WI",2019,7986
5538675,"Juneau, WI",1990,2157
5538675,"Juneau, WI",1991,2168
5538675,"Juneau, WI",1992,2142
5538675,"Juneau, WI",1993,2187
5538675,"Juneau, WI",1994,2195
5538675,"Juneau, WI",1995,2211
5538675,"Juneau, WI",1996,2245
5538675,"Juneau, WI",1997,2316
5538675,"Juneau, WI",1998,2299
5538675,"Juneau, WI",1999,2315
5538675,"Juneau, WI",2000,2485
5538675,"Juneau, WI",2001,2526
5538675,"Juneau, WI",2002,2573
5538675,"Juneau, WI",2003,2624
5538675,"Juneau, WI",2004,2669
5538675,"Juneau, WI",2005,2695
5538675,"Juneau, WI",2006,2746
5538675,"Juneau, WI",2007,2781
5538675,"Juneau, WI",2008,2806
5538675,"Juneau, WI",2009,2797
5538675,"Juneau, WI",2010,2814
5538675,"Juneau, WI",2011,2774
5538675,"Juneau, WI",2012,2744
5538675,"Juneau, WI",2013,2688
5538675,"Juneau, WI",2014,2683
5538675,"Juneau, WI",2015,2669
5538675,"Juneau, WI",2016,2695
5538675,"Juneau, WI",2017,2713
5538675,"Juneau, WI",2018,2658
5538675,"Juneau, WI",2019,2668
5538800,"Kaukauna, WI",1990,11982
5538800,"Kaukauna, WI",1991,12632
5538800,"Kaukauna, WI",1992,12678
5538800,"Kaukauna, WI",1993,12678
5538800,"Kaukauna, WI",1994,12669
5538800,"Kaukauna, WI",1995,12695
5538800,"Kaukauna, WI",1996,12660
5538800,"Kaukauna, WI",1997,12653
5538800,"Kaukauna, WI",1998,12725
5538800,"Kaukauna, WI",1999,12739
5538800,"Kaukauna, WI",2000,12983
5538800,"Kaukauna, WI",2001,13427
5538800,"Kaukauna, WI",2002,13669
5538800,"Kaukauna, WI",2003,13891
5538800,"Kaukauna, WI",2004,14121
5538800,"Kaukauna, WI",2005,14364
5538800,"Kaukauna, WI",2006,14630
5538800,"Kaukauna, WI",2007,14868
5538800,"Kaukauna, WI",2008,15083
5538800,"Kaukauna, WI",2009,15336
5538800,"Kaukauna, WI",2010,15462
5538800,"Kaukauna, WI",2011,15566
5538800,"Kaukauna, WI",2012,15733
5538800,"Kaukauna, WI",2013,15743
5538800,"Kaukauna, WI",2014,15830
5538800,"Kaukauna, WI",2015,15884
5538800,"Kaukauna, WI",2016,15931
5538800,"Kaukauna, WI",2017,16077
5538800,"Kaukauna, WI",2018,16205
5538800,"Kaukauna, WI",2019,16270
5539525,"Kiel, WI",1990,2910
5539525,"Kiel, WI",1991,3075
5539525,"Kiel, WI",1992,3063
5539525,"Kiel, WI",1993,3109
5539525,"Kiel, WI",1994,3129
5539525,"Kiel, WI",1995,3181
5539525,"Kiel, WI",1996,3212
5539525,"Kiel, WI",1997,3255
5539525,"Kiel, WI",1998,3295
5539525,"Kiel, WI",1999,3325
5539525,"Kiel, WI",2000,3450
5539525,"Kiel, WI",2001,3563
5539525,"Kiel, WI",2002,3576
5539525,"Kiel, WI",2003,3593
5539525,"Kiel, WI",2004,3611
5539525,"Kiel, WI",2005,3634
5539525,"Kiel, WI",2006,3661
5539525,"Kiel, WI",2007,3684
5539525,"Kiel, WI",2008,3706
5539525,"Kiel, WI",2009,3726
5539525,"Kiel, WI",2010,3738
5539525,"Kiel, WI",2011,3710
5539525,"Kiel, WI",2012,3689
5539525,"Kiel, WI",2013,3768
5539525,"Kiel, WI",2014,3741
5539525,"Kiel, WI",2015,3710
5539525,"Kiel, WI",2016,3698
5539525,"Kiel, WI",2017,3771
5539525,"Kiel, WI",2018,3796
5539525,"Kiel, WI",2019,3796
5539650,"Kimberly, WI",1990,5406
5539650,"Kimberly, WI",1991,5558
5539650,"Kimberly, WI",1992,5658
5539650,"Kimberly, WI",1993,5761
5539650,"Kimberly, WI",1994,5821
5539650,"Kimberly, WI",1995,5796
5539650,"Kimberly, WI",1996,5827
5539650,"Kimberly, WI",1997,5860
5539650,"Kimberly, WI",1998,5885
5539650,"Kimberly, WI",1999,5903
5539650,"Kimberly, WI",2000,6146
5539650,"Kimberly, WI",2001,6199
5539650,"Kimberly, WI",2002,6233
5539650,"Kimberly, WI",2003,6259
5539650,"Kimberly, WI",2004,6288
5539650,"Kimberly, WI",2005,6324
5539650,"Kimberly, WI",2006,6368
5539650,"Kimberly, WI",2007,6403
5539650,"Kimberly, WI",2008,6426
5539650,"Kimberly, WI",2009,6465
5539650,"Kimberly, WI",2010,6468
5539650,"Kimberly, WI",2011,6545
5539650,"Kimberly, WI",2012,6613
5539650,"Kimberly, WI",2013,6635
5539650,"Kimberly, WI",2014,6687
5539650,"Kimberly, WI",2015,6735
5539650,"Kimberly, WI",2016,6730
5539650,"Kimberly, WI",2017,6785
5539650,"Kimberly, WI",2018,6787
5539650,"Kimberly, WI",2019,6802
5540275,"Kohler, WI",1990,1817
5540275,"Kohler, WI",1991,1867
5540275,"Kohler, WI",1992,1850
5540275,"Kohler, WI",1993,1898
5540275,"Kohler, WI",1994,1909
5540275,"Kohler, WI",1995,1937
5540275,"Kohler, WI",1996,1929
5540275,"Kohler, WI",1997,1948
5540275,"Kohler, WI",1998,1932
5540275,"Kohler, WI",1999,1940
5540275,"Kohler, WI",2000,1926
5540275,"Kohler, WI",2001,1947
5540275,"Kohler, WI",2002,1965
5540275,"Kohler, WI",2003,1983
5540275,"Kohler, WI",2004,2004
5540275,"Kohler, WI",2005,2030
5540275,"Kohler, WI",2006,2050
5540275,"Kohler, WI",2007,2073
5540275,"Kohler, WI",2008,2097
5540275,"Kohler, WI",2009,2109
5540275,"Kohler, WI",2010,2120
5540275,"Kohler, WI",2011,2104
5540275,"Kohler, WI",2012,2093
5540275,"Kohler, WI",2013,2090
5540275,"Kohler, WI",2014,2093
5540275,"Kohler, WI",2015,2092
5540275,"Kohler, WI",2016,2085
5540275,"Kohler, WI",2017,2075
5540275,"Kohler, WI",2018,2064
5540275,"Kohler, WI",2019,2059
5540775,"La Crosse, WI",1990,51003
5540775,"La Crosse, WI",1991,52115
5540775,"La Crosse, WI",1992,52066
5540775,"La Crosse, WI",1993,52031
5540775,"La Crosse, WI",1994,51767
5540775,"La Crosse, WI",1995,51365
5540775,"La Crosse, WI",1996,50989
5540775,"La Crosse, WI",1997,50623
5540775,"La Crosse, WI",1998,50235
5540775,"La Crosse, WI",1999,49710
5540775,"La Crosse, WI",2000,51818
5540775,"La Crosse, WI",2001,51536
5540775,"La Crosse, WI",2002,51525
5540775,"La Crosse, WI",2003,51379
5540775,"La Crosse, WI",2004,51129
5540775,"La Crosse, WI",2005,51029
5540775,"La Crosse, WI",2006,50953
5540775,"La Crosse, WI",2007,51188
5540775,"La Crosse, WI",2008,51217
5540775,"La Crosse, WI",2009,51385
5540775,"La Crosse, WI",2010,51320
5540775,"La Crosse, WI",2011,51225
5540775,"La Crosse, WI",2012,51962
5540775,"La Crosse, WI",2013,51885
5540775,"La Crosse, WI",2014,52145
5540775,"La Crosse, WI",2015,52023
5540775,"La Crosse, WI",2016,51830
5540775,"La Crosse, WI",2017,51718
5540775,"La Crosse, WI",2018,51491
5540775,"La Crosse, WI",2019,51227
5540850,"Ladysmith, WI",1990,3938
5540850,"Ladysmith, WI",1991,4007
5540850,"Ladysmith, WI",1992,4025
5540850,"Ladysmith, WI",1993,4003
5540850,"Ladysmith, WI",1994,3951
5540850,"Ladysmith, WI",1995,3924
5540850,"Ladysmith, WI",1996,3928
5540850,"Ladysmith, WI",1997,3907
5540850,"Ladysmith, WI",1998,3847
5540850,"Ladysmith, WI",1999,3792
