Year#,Real Property Class,County Name,Municipality,Re Class Name2,Land Par
2015,Residential,DANE,13038 MIDDLETON (T),Residential,2336
2015,Residential,DODGE,14018 FOX LAKE (T),Residential,938
2015,Residential,DOOR,15010 FORESTVILLE (T),Residential,479
2015,Residential,DUNN,17002 COLFAX (T),Residential,447
2015,Residential,FOND DU LAC,20020 FOREST (T),Residential,412
2015,Residential,FOREST,21002 ALVIN (T),Residential,592
2015,Residential,FOREST,21008 BLACKWELL (T),Residential,389
2015,Residential,GRANT,22030 LIMA (T),Residential,176
2015,Residential,GRANT,22026 JAMESTOWN (T),Residential,872
2015,Residential,GRANT,22018 GLEN HAVEN (T),Residential,145
2015,Residential,GREEN LAKE,24012 MANCHESTER (T),Residential,260
2015,Residential,IOWA,25014 LINDEN (T),Residential,203
2015,Residential,IOWA,25020 MOSCOW (T),Residential,166
2015,Residential,JACKSON,27038 NORTH BEND (T),Residential,205
2015,Residential,KENOSHA,30010 RANDALL (T),Residential,1786
2015,Residential,KEWAUNEE,31016 PIERCE (T),Residential,492
2015,Residential,LA CROSSE,32002 BANGOR (T),Residential,192
2015,Residential,MARATHON,37068 RIB MOUNTAIN (T),Residential,3065
2015,Residential,MARINETTE,38030 SILVER CLIFF (T),Residential,1648
2015,Residential,MONROE,41038 SHELDON (T),Residential,121
2015,Residential,OCONTO,42014 DOTY (T),Residential,885
2015,Residential,OCONTO,42024 LITTLE SUAMICO (T),Residential,2308
2015,Residential,BARRON,03030 MAPLE PLAIN (T),Residential,851
2015,Residential,BROWN,05010 EATON (T),Residential,610
2015,Residential,CHIPPEWA,09010 BLOOMER (T),Residential,388
2015,Residential,CRAWFORD,12008 FREEMAN (T),Residential,653
2015,Residential,DANE,13012 BRISTOL (T),Residential,1360
2015,Residential,DANE,13020 CROSS PLAINS (T),Residential,588
2015,Residential,DANE,13042 OREGON (T),Residential,1186
2015,Residential,DOOR,15014 GIBRALTAR (T),Residential,2335
2015,Residential,DOUGLAS,16012 GORDON (T),Residential,1175
2015,Residential,DOUGLAS,16010 DAIRYLAND (T),Residential,352
2015,Residential,DUNN,17026 ROCK CREEK (T),Residential,423
2015,Residential,FOND DU LAC,20010 CALUMET (T),Residential,808
2015,Residential,FOND DU LAC,20036 ROSENDALE (T),Residential,264
2015,Residential,FOREST,21010 CASWELL (T),Residential,171
2015,Residential,GREEN,23006 BROOKLYN (T),Residential,379
2015,Residential,GREEN LAKE,24008 KINGSTON (T),Residential,324
2015,Residential,IOWA,25002 ARENA (T),Residential,592
2015,Residential,IRON,26004 CAREY (T),Residential,248
2015,Residential,JEFFERSON,28012 IXONIA (T),Residential,1661
2015,Residential,KENOSHA,30002 BRIGHTON (T),Residential,556
2015,Residential,KENOSHA,30012 SALEM (T),Residential,5801
2015,Residential,LA CROSSE,32004 BARRE (T),Residential,419
2015,Residential,LAFAYETTE,33002 ARGYLE (T),Residential,175
2015,Residential,LAFAYETTE,33024 NEW DIGGINGS (T),Residential,229
2015,Residential,LANGLADE,34014 NEVA (T),Residential,577
2015,Residential,MANITOWOC,36024 MEEME (T),Residential,652
2015,Residential,MARATHON,37004 BERLIN (T),Residential,350
2015,Residential,MARATHON,37064 REID (T),Residential,554
2015,Residential,MARATHON,37084 WIEN (T),Residential,252
2015,Residential,MARINETTE,38012 GOODMAN (T),Residential,970
2015,Residential,MARQUETTE,39022 PACKWAUKEE (T),Residential,1477
2015,Residential,OCONTO,42022 LITTLE RIVER (T),Residential,507
2015,Residential,ADAMS,01014 LEOLA (T),Residential,232
2015,Residential,BARRON,03032 OAK GROVE (T),Residential,383
2015,Residential,BARRON,03022 DOVRE (T),Residential,376
2015,Residential,BARRON,03038 RICE LAKE (T),Residential,1272
2015,Residential,BARRON,03018 CUMBERLAND (T),Residential,433
2015,Residential,BAYFIELD,04048 TRIPP (T),Residential,177
2015,Residential,BAYFIELD,04038 OULU (T),Residential,294
2015,Residential,BUFFALO,06016 GLENCOE (T),Residential,89
2015,Residential,CHIPPEWA,09024 ESTELLA (T),Residential,223
2015,Residential,CHIPPEWA,09018 DELMAR (T),Residential,240
2015,Residential,CRAWFORD,12010 HANEY (T),Residential,146
2015,Residential,DANE,13026 DUNKIRK (T),Residential,757
2015,Residential,DANE,13050 ROXBURY (T),Residential,706
2015,Residential,DODGE,14014 ELBA (T),Residential,331
2015,Residential,DODGE,14048 WILLIAMSTOWN (T),Residential,246
2015,Residential,FOND DU LAC,20004 ASHFORD (T),Residential,638
2015,Residential,FOREST,21012 CRANDON (T),Residential,632
2015,Residential,GRANT,22012 CLIFTON (T),Residential,57
2015,Residential,GRANT,22022 HAZEL GREEN (T),Residential,205
2015,Residential,GREEN,23028 SYLVESTER (T),Residential,376
2015,Residential,GREEN LAKE,24020 SENECA (T),Residential,170
2015,Residential,IRON,26016 PENCE (T),Residential,230
2015,Residential,JACKSON,27020 GARDEN VALLEY (T),Residential,139
2015,Residential,LA CROSSE,32018 MEDARY (T),Residential,703
2015,Residential,LAFAYETTE,33004 BELMONT (T),Residential,140
2015,Residential,LANGLADE,34022 POLAR (T),Residential,525
2015,Residential,LINCOLN,35024 SCOTT (T),Residential,613
2015,Residential,LINCOLN,35026 SKANAWAN (T),Residential,310
2015,Residential,MANITOWOC,36008 EATON (T),Residential,389
2015,Residential,MARATHON,37062 PLOVER (T),Residential,252
2015,Residential,MONROE,41036 SCOTT (T),Residential,66
2015,Residential,MONROE,41030 OAKDALE (T),Residential,290
2015,Residential,MONROE,41022 LEON (T),Residential,446
2015,Residential,ADAMS,01002 ADAMS (T),Residential,1319
2015,Residential,BAYFIELD,04006 BAYFIELD (T),Residential,1254
2015,Residential,BAYFIELD,04014 CLOVER (T),Residential,546
2015,Residential,BURNETT,07038 WEBB LAKE (T),Residential,1559
2015,Residential,BURNETT,07040 WEST MARSHLAND (T),Residential,290
2015,Residential,CHIPPEWA,09004 ARTHUR (T),Residential,254
2015,Residential,CHIPPEWA,09034 LAFAYETTE (T),Residential,2785
2015,Residential,COLUMBIA,11018 LEEDS (T),Residential,234
2015,Residential,COLUMBIA,11038 SPRINGVALE (T),Residential,178
2015,Residential,COLUMBIA,11032 PACIFIC (T),Residential,1427
2015,Residential,DANE,13062 VERONA (T),Residential,688
2015,Residential,DANE,13056 SPRINGFIELD (T),Residential,939
2015,Residential,DOUGLAS,16004 BENNETT (T),Residential,487
2015,Residential,EAU CLAIRE,18014 LUDINGTON (T),Residential,461
2015,Residential,FOND DU LAC,20016 EMPIRE (T),Residential,1200
2015,Residential,JACKSON,27006 ALMA (T),Residential,480
2015,Residential,JACKSON,27032 MANCHESTER (T),Residential,555
2015,Residential,JEFFERSON,28020 MILFORD (T),Residential,803
2015,Residential,JUNEAU,29018 LEMONWEIR (T),Residential,842
2015,Residential,JUNEAU,29038 WONEWOC (T),Residential,243
2015,Residential,KEWAUNEE,31014 MONTPELIER (T),Residential,413
2015,Residential,KEWAUNEE,31012 LUXEMBURG (T),Residential,516
2015,Residential,KEWAUNEE,31020 WEST KEWAUNEE (T),Residential,529
2015,Residential,LAFAYETTE,33028 SHULLSBURG (T),Residential,81
2015,Residential,MONROE,41028 NEW LYME (T),Residential,75
2015,Residential,MONROE,41042 TOMAH (T),Residential,559
2015,Residential,OCONTO,42010 BREED (T),Residential,900
2015,Residential,ADAMS,01008 DELL PRAIRIE (T),Residential,1452
2015,Residential,ADAMS,01006 COLBURN (T),Residential,387
2015,Residential,ASHLAND,02022 SANBORN (T),Residential,139
2015,Residential,ASHLAND,02014 LA POINTE (T),Residential,1255
2015,Residential,ASHLAND,02016 MARENGO (T),Residential,258
2015,Residential,BARRON,03024 DOYLE (T),Residential,197
2015,Residential,BAYFIELD,04008 BAYVIEW (T),Residential,473
2015,Residential,BAYFIELD,04020 EILEEN (T),Residential,314
2015,Residential,BAYFIELD,04032 MASON (T),Residential,153
2015,Residential,BROWN,05012 GLENMORE (T),Residential,329
2015,Residential,BURNETT,07026 SAND LAKE (T),Residential,767
2015,Residential,CALUMET,08018 WOODVILLE (T),Residential,297
2015,Residential,CRAWFORD,12002 BRIDGEPORT (T),Residential,451
2015,Residential,DANE,13006 BLACK EARTH (T),Residential,182
2015,Residential,DANE,13028 DUNN (T),Residential,2130
2015,Residential,DANE,13048 PRIMROSE (T),Residential,210
2015,Residential,DUNN,17040 TIFFANY (T),Residential,212
2015,Residential,EAU CLAIRE,18020 SEYMOUR (T),Residential,1470
2015,Residential,FLORENCE,19012 HOMESTEAD (T),Residential,459
2015,Residential,FOND DU LAC,20002 ALTO (T),Residential,311
2015,Residential,GREEN,23022 MOUNT PLEASANT (T),Residential,194
2015,Residential,IOWA,25022 PULASKI (T),Residential,162
2015,Residential,JACKSON,27040 NORTHFIELD (T),Residential,234
2015,Residential,LINCOLN,35012 KING (T),Residential,1013
2015,Residential,LINCOLN,35004 BRADLEY (T),Residential,2744
2015,Residential,MANITOWOC,36022 MAPLE GROVE (T),Residential,245
2015,Residential,MARINETTE,38032 STEPHENSON (T),Residential,6175
2015,Residential,MARQUETTE,39026 SPRINGFIELD (T),Residential,951
2015,Residential,ADAMS,01028 RICHFIELD (T),Residential,167
2015,Residential,BARRON,03016 CRYSTAL LAKE (T),Residential,504
2015,Residential,BUFFALO,06024 MODENA (T),Residential,165
2015,Residential,CHIPPEWA,09032 HOWARD (T),Residential,266
2015,Residential,CLARK,10008 DEWHURST (T),Residential,551
2015,Residential,CLARK,10064 WORDEN (T),Residential,198
2015,Residential,DODGE,14020 HERMAN (T),Residential,324
2015,Residential,DOOR,15008 EGG HARBOR (T),Residential,2633
2015,Residential,DOUGLAS,16002 AMNICON (T),Residential,591
2015,Residential,EAU CLAIRE,18016 OTTER CREEK (T),Residential,109
2015,Residential,FOREST,21004 ARGONNE (T),Residential,565
2015,Residential,GRANT,22020 HARRISON (T),Residential,116
2015,Residential,GRANT,22040 MOUNT IDA (T),Residential,127
2015,Residential,GREEN LAKE,24014 MARQUETTE (T),Residential,452
2015,Residential,JACKSON,27024 HIXTON (T),Residential,255
2015,Residential,JACKSON,27034 MELROSE (T),Residential,210
2015,Residential,JEFFERSON,28014 JEFFERSON (T),Residential,774
2015,Residential,JUNEAU,29032 PLYMOUTH (T),Residential,297
2015,Residential,LAFAYETTE,33030 WAYNE (T),Residential,80
2015,Residential,LINCOLN,35018 ROCK FALLS (T),Residential,668
