Year#,Real Property Class,County Name,Municipality,Re Class Name2,Acres
2014,Residential,ROCK,53038 TURTLE (T),Residential,1507
2014,Residential,ROCK,53040 UNION (T),Residential,1236
2014,Residential,RUSK,54002 ATLANTA (T),Residential,973
2014,Residential,RUSK,54004 BIG BEND (T),Residential,1209
2014,Residential,RUSK,54006 BIG FALLS (T),Residential,246
2014,Residential,RUSK,54008 CEDAR RAPIDS (T),Residential,43
2014,Residential,RUSK,54010 DEWEY (T),Residential,958
2014,Residential,RUSK,54012 FLAMBEAU (T),Residential,1088
2014,Residential,RUSK,54014 GRANT (T),Residential,1155
2014,Residential,RUSK,54016 GROW (T),Residential,245
2014,Residential,RUSK,54018 HAWKINS (T),Residential,201
2014,Residential,RUSK,54020 HUBBARD (T),Residential,386
2014,Residential,RUSK,54022 LAWRENCE (T),Residential,181
2014,Residential,RUSK,54024 MARSHALL (T),Residential,258
2014,Residential,RUSK,54026 MURRY (T),Residential,406
2014,Residential,RUSK,54028 RICHLAND (T),Residential,462
2014,Residential,RUSK,54030 RUSK (T),Residential,1371
2014,Residential,RUSK,54032 SOUTH FORK (T),Residential,215
2014,Residential,RUSK,54034 STRICKLAND (T),Residential,320
2014,Residential,RUSK,54036 STUBBS (T),Residential,797
2014,Residential,RUSK,54038 THORNAPPLE (T),Residential,1145
2014,Residential,RUSK,54040 TRUE (T),Residential,175
2014,Residential,RUSK,54042 WASHINGTON (T),Residential,1203
2014,Residential,RUSK,54044 WILKINSON (T),Residential,110
2014,Residential,RUSK,54046 WILLARD (T),Residential,735
2014,Residential,RUSK,54048 WILSON (T),Residential,217
2014,Residential,ST CROIX,55002 BALDWIN (T),Residential,886
2014,Residential,ST CROIX,55004 CADY (T),Residential,317
2014,Residential,ST CROIX,55006 CYLON (T),Residential,738
2014,Residential,ST CROIX,55008 EAU GALLE (T),Residential,1150
2014,Residential,ST CROIX,55010 EMERALD (T),Residential,719
2014,Residential,ST CROIX,55012 ERIN PRAIRIE (T),Residential,813
2014,Residential,ST CROIX,55014 FOREST (T),Residential,439
2014,Residential,ST CROIX,55016 GLENWOOD (T),Residential,642
2014,Residential,ST CROIX,55018 HAMMOND (T),Residential,1922
2014,Residential,ST CROIX,55020 HUDSON (T),Residential,7884
2014,Residential,ST CROIX,55022 KINNICKINNIC (T),Residential,2688
2014,Residential,ST CROIX,55024 PLEASANT VALLEY (T),Residential,621
2014,Residential,ST CROIX,55026 RICHMOND (T),Residential,3266
2014,Residential,ST CROIX,55028 RUSH RIVER (T),Residential,498
2014,Residential,ST CROIX,55030 SAINT JOSEPH (T),Residential,6490
2014,Residential,ST CROIX,55032 SOMERSET (T),Residential,6933
2014,Residential,ST CROIX,55034 SPRINGFIELD (T),Residential,838
2014,Residential,ST CROIX,55036 STANTON (T),Residential,735
2014,Residential,ST CROIX,55038 STAR PRAIRIE (T),Residential,4201
2014,Residential,ST CROIX,55040 TROY (T),Residential,5550
2014,Residential,ST CROIX,55042 WARREN (T),Residential,2348
2014,Residential,SAUK,56002 BARABOO (T),Residential,1510
2014,Residential,SAUK,56004 BEAR CREEK (T),Residential,589
2014,Residential,SAUK,56006 DELLONA (T),Residential,2465
2014,Residential,SAUK,56008 DELTON (T),Residential,2106
2014,Residential,SAUK,56010 EXCELSIOR (T),Residential,1572
2014,Residential,SAUK,56012 FAIRFIELD (T),Residential,1446
2014,Residential,SAUK,56014 FRANKLIN (T),Residential,458
2014,Residential,SAUK,56016 FREEDOM (T),Residential,1101
2014,Residential,SAUK,56018 GREENFIELD (T),Residential,1697
2014,Residential,SAUK,56020 HONEY CREEK (T),Residential,371
2014,Residential,SAUK,56022 IRONTON (T),Residential,311
2014,Residential,SAUK,56024 LA VALLE (T),Residential,2186
2014,Residential,SAUK,56026 MERRIMAC (T),Residential,718
2014,Residential,SAUK,56028 PRAIRIE DU SAC (T),Residential,671
2014,Residential,SAUK,56030 REEDSBURG (T),Residential,733
2014,Residential,SAUK,56032 SPRING GREEN (T),Residential,1009
2014,Residential,SAUK,56034 SUMPTER (T),Residential,177
2014,Residential,SAUK,56036 TROY (T),Residential,560
2014,Residential,SAUK,56038 WASHINGTON (T),Residential,435
2014,Residential,SAUK,56040 WESTFIELD (T),Residential,284
2014,Residential,SAUK,56042 WINFIELD (T),Residential,1280
2014,Residential,SAUK,56044 WOODLAND (T),Residential,1588
2014,Residential,SAWYER,57002 BASS LAKE (T),Residential,4631
2014,Residential,SAWYER,57004 COUDERAY (T),Residential,269
2014,Residential,SAWYER,57006 DRAPER (T),Residential,1139
2014,Residential,SAWYER,57008 EDGEWATER (T),Residential,1396
2014,Residential,SAWYER,57010 HAYWARD (T),Residential,5027
2014,Residential,SAWYER,57012 HUNTER (T),Residential,1514
2014,Residential,SAWYER,57014 LENROOT (T),Residential,3300
2014,Residential,SAWYER,57016 MEADOWBROOK (T),Residential,261
2014,Residential,SAWYER,57018 METEOR (T),Residential,348
2014,Residential,SAWYER,57020 OJIBWA (T),Residential,1805
2014,Residential,SAWYER,57022 RADISSON (T),Residential,794
2014,Residential,SAWYER,57024 ROUND LAKE (T),Residential,3856
2014,Residential,SAWYER,57026 SAND LAKE (T),Residential,2764
2014,Residential,SAWYER,57028 SPIDER LAKE (T),Residential,2816
2014,Residential,SAWYER,57030 WEIRGOR (T),Residential,760
2014,Residential,SAWYER,57032 WINTER (T),Residential,4488
2014,Residential,SHAWANO,58002 ALMON (T),Residential,576
2014,Residential,SHAWANO,58004 ANGELICA (T),Residential,1317
2014,Residential,SHAWANO,58006 ANIWA (T),Residential,473
2014,Residential,SHAWANO,58008 BARTELME (T),Residential,93
2014,Residential,SHAWANO,58010 BELLE PLAINE (T),Residential,1518
2014,Residential,SHAWANO,58012 BIRNAMWOOD (T),Residential,648
2014,Residential,SHAWANO,58014 FAIRBANKS (T),Residential,553
2014,Residential,SHAWANO,58016 GERMANIA (T),Residential,434
2014,Residential,SHAWANO,58018 GRANT (T),Residential,663
2014,Residential,SHAWANO,58020 GREEN VALLEY (T),Residential,897
2014,Residential,SHAWANO,58022 HARTLAND (T),Residential,627
2014,Residential,SHAWANO,58024 HERMAN (T),Residential,422
2014,Residential,SHAWANO,58026 HUTCHINS (T),Residential,700
2014,Residential,SHAWANO,58028 LESSOR (T),Residential,1533
2014,Residential,SHAWANO,58030 MAPLE GROVE (T),Residential,575
2014,Residential,SHAWANO,58032 MORRIS (T),Residential,501
2014,Residential,SHAWANO,58034 NAVARINO (T),Residential,527
2014,Residential,SHAWANO,58036 PELLA (T),Residential,971
2014,Residential,SHAWANO,58038 RED SPRINGS (T),Residential,778
2014,Residential,SHAWANO,58040 RICHMOND (T),Residential,1372
2014,Residential,SHAWANO,58042 SENECA (T),Residential,483
2014,Residential,SHAWANO,58044 WASHINGTON (T),Residential,1615
2014,Residential,SHAWANO,58046 WAUKECHON (T),Residential,734
2014,Residential,SHAWANO,58048 WESCOTT (T),Residential,2886
2014,Residential,SHAWANO,58050 WITTENBERG (T),Residential,762
2014,Residential,SHEBOYGAN,59002 GREENBUSH (T),Residential,2121
2014,Residential,SHEBOYGAN,59004 HERMAN (T),Residential,1785
2014,Residential,SHEBOYGAN,59006 HOLLAND (T),Residential,2345
2014,Residential,SHEBOYGAN,59008 LIMA (T),Residential,2018
2014,Residential,SHEBOYGAN,59010 LYNDON (T),Residential,1949
2014,Residential,SHEBOYGAN,59012 MITCHELL (T),Residential,1392
2014,Residential,SHEBOYGAN,59014 MOSEL (T),Residential,645
2014,Residential,SHEBOYGAN,59016 PLYMOUTH (T),Residential,3682
2014,Residential,SHEBOYGAN,59018 RHINE (T),Residential,3794
2014,Residential,SHEBOYGAN,59020 RUSSELL (T),Residential,307
2014,Residential,SHEBOYGAN,59022 SCOTT (T),Residential,1824
2014,Residential,SHEBOYGAN,59024 SHEBOYGAN (T),Residential,2562
2014,Residential,SHEBOYGAN,59026 SHEBOYGAN FALLS (T),Residential,1272
2014,Residential,SHEBOYGAN,59028 SHERMAN (T),Residential,1231
2014,Residential,SHEBOYGAN,59030 WILSON (T),Residential,1688
2014,Residential,TAYLOR,60002 AURORA (T),Residential,249
2014,Residential,TAYLOR,60004 BROWNING (T),Residential,616
2014,Residential,TAYLOR,60006 CHELSEA (T),Residential,755
2014,Residential,TAYLOR,60008 CLEVELAND (T),Residential,296
2014,Residential,TAYLOR,60010 DEER CREEK (T),Residential,479
2014,Residential,TAYLOR,60012 FORD (T),Residential,223
2014,Residential,TAYLOR,60014 GOODRICH (T),Residential,460
2014,Residential,TAYLOR,60016 GREENWOOD (T),Residential,557
2014,Residential,TAYLOR,60018 GROVER (T),Residential,509
2014,Residential,TAYLOR,60020 HAMMEL (T),Residential,640
2014,Residential,TAYLOR,60022 HOLWAY (T),Residential,483
2014,Residential,TAYLOR,60024 JUMP RIVER (T),Residential,202
2014,Residential,TAYLOR,60026 LITTLE BLACK (T),Residential,759
2014,Residential,TAYLOR,60028 MAPLEHURST (T),Residential,251
2014,Residential,TAYLOR,60030 MCKINLEY (T),Residential,363
2014,Residential,TAYLOR,60032 MEDFORD (T),Residential,2198
2014,Residential,TAYLOR,60034 MOLITOR (T),Residential,398
2014,Residential,TAYLOR,60036 PERSHING (T),Residential,144
2014,Residential,TAYLOR,60038 RIB LAKE (T),Residential,813
2014,Residential,TAYLOR,60040 ROOSEVELT (T),Residential,290
2014,Residential,TAYLOR,60042 TAFT (T),Residential,253
2014,Residential,TAYLOR,60044 WESTBORO (T),Residential,680
2014,Residential,TREMPEALEAU,61002 ALBION (T),Residential,459
2014,Residential,TREMPEALEAU,61004 ARCADIA (T),Residential,1336
2014,Residential,TREMPEALEAU,61006 BURNSIDE (T),Residential,256
2014,Residential,TREMPEALEAU,61008 CALEDONIA (T),Residential,1184
2014,Residential,TREMPEALEAU,61010 CHIMNEY ROCK (T),Residential,239
2014,Residential,TREMPEALEAU,61012 DODGE (T),Residential,216
2014,Residential,TREMPEALEAU,61014 ETTRICK (T),Residential,1641
2014,Residential,TREMPEALEAU,61016 GALE (T),Residential,1749
2014,Residential,TREMPEALEAU,61018 HALE (T),Residential,671
2014,Residential,TREMPEALEAU,61020 LINCOLN (T),Residential,282
2014,Residential,TREMPEALEAU,61022 PIGEON (T),Residential,302
2014,Residential,TREMPEALEAU,61024 PRESTON (T),Residential,612
2014,Residential,TREMPEALEAU,61026 SUMNER (T),Residential,813
2014,Residential,TREMPEALEAU,61028 TREMPEALEAU (T),Residential,1289
2014,Residential,TREMPEALEAU,61030 UNITY (T),Residential,676
2014,Residential,VERNON,62002 BERGEN (T),Residential,1560
2014,Residential,VERNON,62004 CHRISTIANA (T),Residential,659
2014,Residential,VERNON,62006 CLINTON (T),Residential,183
2014,Residential,VERNON,62008 COON (T),Residential,345
2014,Residential,VERNON,62010 FOREST (T),Residential,197
2014,Residential,VERNON,62012 FRANKLIN (T),Residential,537
2014,Residential,VERNON,62014 GENOA (T),Residential,459
2014,Residential,VERNON,62016 GREENWOOD (T),Residential,347
2014,Residential,VERNON,62018 HAMBURG (T),Residential,898
2014,Residential,VERNON,62020 HARMONY (T),Residential,466
2014,Residential,VERNON,62022 HILLSBORO (T),Residential,442
2014,Residential,VERNON,62024 JEFFERSON (T),Residential,467
2014,Residential,VERNON,62026 KICKAPOO (T),Residential,674
2014,Residential,VERNON,62028 LIBERTY (T),Residential,681
2014,Residential,VERNON,62030 STARK (T),Residential,221
2014,Residential,VERNON,62032 STERLING (T),Residential,274
2014,Residential,VERNON,62034 UNION (T),Residential,275
2014,Residential,VERNON,62036 VIROQUA (T),Residential,1355
2014,Residential,VERNON,62038 WEBSTER (T),Residential,594
2014,Residential,VERNON,62040 WHEATLAND (T),Residential,1485
2014,Residential,VERNON,62042 WHITESTOWN (T),Residential,218
2014,Residential,VILAS,63002 ARBOR VITAE (T),Residential,3063
2014,Residential,VILAS,63004 BOULDER JUNCTION (T),Residential,8355
2014,Residential,VILAS,63006 CLOVERLAND (T),Residential,1946
2014,Residential,VILAS,63008 CONOVER (T),Residential,3852
2014,Residential,VILAS,63010 LAC DU FLAMBEAU (T),Residential,12707
2014,Residential,VILAS,63012 LAND O LAKES (T),Residential,6566
2014,Residential,VILAS,63014 LINCOLN (T),Residential,5170
2014,Residential,VILAS,63016 MANITOWISH WATERS (T),Residential,3490
2014,Residential,VILAS,63018 PHELPS (T),Residential,2672
2014,Residential,VILAS,63020 PLUM LAKE (T),Residential,2682
2014,Residential,VILAS,63022 PRESQUE ISLE (T),Residential,19044
2014,Residential,VILAS,63024 SAINT GERMAIN (T),Residential,7069
2014,Residential,VILAS,63026 WASHINGTON (T),Residential,4000
2014,Residential,VILAS,63028 WINCHESTER (T),Residential,6605
2014,Residential,WALWORTH,64002 BLOOMFIELD (T),Residential,876
2014,Residential,WALWORTH,64004 DARIEN (T),Residential,1624
2014,Residential,WALWORTH,64006 DELAVAN (T),Residential,2654
2014,Residential,WALWORTH,64008 EAST TROY (T),Residential,1623
2014,Residential,WALWORTH,64010 GENEVA (T),Residential,3299
2014,Residential,WALWORTH,64012 LA FAYETTE (T),Residential,1528
2014,Residential,WALWORTH,64014 LA GRANGE (T),Residential,3169
2014,Residential,WALWORTH,64016 LINN (T),Residential,3135
2014,Residential,WALWORTH,64018 LYONS (T),Residential,3120
2014,Residential,WALWORTH,64020 RICHMOND (T),Residential,2007
2014,Residential,WALWORTH,64022 SHARON (T),Residential,807
2014,Residential,WALWORTH,64024 SPRING PRAIRIE (T),Residential,3356
2014,Residential,WALWORTH,64026 SUGAR CREEK (T),Residential,2301
2014,Residential,WALWORTH,64028 TROY (T),Residential,2832
2014,Residential,WALWORTH,64030 WALWORTH (T),Residential,1690
2014,Residential,WALWORTH,64032 WHITEWATER (T),Residential,1527
2014,Residential,WASHBURN,65002 BARRONETT (T),Residential,562
2014,Residential,WASHBURN,65004 BASHAW (T),Residential,2112
2014,Residential,WASHBURN,65006 BASS LAKE (T),Residential,2029
2014,Residential,WASHBURN,65008 BEAVER BROOK (T),Residential,1008
2014,Residential,WASHBURN,65010 BIRCHWOOD (T),Residential,1795
2014,Residential,WASHBURN,65012 BROOKLYN (T),Residential,753
2014,Residential,WASHBURN,65014 CASEY (T),Residential,1901
2014,Residential,WASHBURN,65016 CHICOG (T),Residential,2578
2014,Residential,WASHBURN,65018 CRYSTAL (T),Residential,649
2014,Residential,WASHBURN,65020 EVERGREEN (T),Residential,2346
2014,Residential,WASHBURN,65022 FROG CREEK (T),Residential,161
2014,Residential,WASHBURN,65024 GULL LAKE (T),Residential,555
2014,Residential,WASHBURN,65026 LONG LAKE (T),Residential,1009
2014,Residential,WASHBURN,65028 MADGE (T),Residential,1576
2014,Residential,WASHBURN,65030 MINONG (T),Residential,4581
2014,Residential,WASHBURN,65032 SARONA (T),Residential,1175
2014,Residential,WASHBURN,65034 SPOONER (T),Residential,1855
2014,Residential,WASHBURN,65036 SPRINGBROOK (T),Residential,798
2014,Residential,WASHBURN,65038 STINNETT (T),Residential,210
2014,Residential,WASHBURN,65040 STONE LAKE (T),Residential,598
2014,Residential,WASHBURN,65042 TREGO (T),Residential,1882
2014,Residential,WASHINGTON,66002 ADDISON (T),Residential,2126
2014,Residential,WASHINGTON,66004 BARTON (T),Residential,2923
2014,Residential,WASHINGTON,66006 ERIN (T),Residential,6774
2014,Residential,WASHINGTON,66008 FARMINGTON (T),Residential,4539
2014,Residential,WASHINGTON,66010 GERMANTOWN (T),Residential,237
2014,Residential,WASHINGTON,66012 HARTFORD (T),Residential,1547
2014,Residential,WASHINGTON,66014 JACKSON (T),Residential,3336
2014,Residential,WASHINGTON,66016 KEWASKUM (T),Residential,1599
2014,Residential,WASHINGTON,66018 POLK (T),Residential,4701
2014,Residential,WASHINGTON,66022 TRENTON (T),Residential,4497
2014,Residential,WASHINGTON,66024 WAYNE (T),Residential,1713
2014,Residential,WASHINGTON,66026 WEST BEND (T),Residential,2902
2014,Residential,WAUKESHA,67002 BROOKFIELD (T),Residential,273
2014,Residential,WAUKESHA,67004 DELAFIELD (T),Residential,5007
2014,Residential,WAUKESHA,67006 EAGLE (T),Residential,4183
2014,Residential,WAUKESHA,67008 GENESEE (T),Residential,7675
2014,Residential,WAUKESHA,67010 LISBON (T),Residential,3705
2014,Residential,WAUKESHA,67014 MERTON (T),Residential,4297
2014,Residential,WAUKESHA,67016 MUKWONAGO (T),Residential,6032
2014,Residential,WAUKESHA,67022 OCONOMOWOC (T),Residential,2159
2014,Residential,WAUKESHA,67024 OTTAWA (T),Residential,5004
2014,Residential,WAUKESHA,67030 VERNON (T),Residential,5827
2014,Residential,WAUKESHA,67032 WAUKESHA (T),Residential,5066
2014,Residential,WAUPACA,68002 BEAR CREEK (T),Residential,654
2014,Residential,WAUPACA,68004 CALEDONIA (T),Residential,2493
2014,Residential,WAUPACA,68006 DAYTON (T),Residential,4022
2014,Residential,WAUPACA,68008 DUPONT (T),Residential,471
2014,Residential,WAUPACA,68010 FARMINGTON (T),Residential,1892
2014,Residential,WAUPACA,68012 FREMONT (T),Residential,624
2014,Residential,WAUPACA,68014 HARRISON (T),Residential,817
2014,Residential,WAUPACA,68016 HELVETIA (T),Residential,1404
2014,Residential,WAUPACA,68018 IOLA (T),Residential,2380
2014,Residential,WAUPACA,68020 LARRABEE (T),Residential,1002
2014,Residential,WAUPACA,68022 LEBANON (T),Residential,1740
2014,Residential,WAUPACA,68024 LIND (T),Residential,1472
2014,Residential,WAUPACA,68026 LITTLE WOLF (T),Residential,1256
2014,Residential,WAUPACA,68028 MATTESON (T),Residential,786
2014,Residential,WAUPACA,68030 MUKWA (T),Residential,2882
2014,Residential,WAUPACA,68032 ROYALTON (T),Residential,1596
2014,Residential,WAUPACA,68034 SAINT LAWRENCE (T),Residential,1462
2014,Residential,WAUPACA,68036 SCANDINAVIA (T),Residential,1951
2014,Residential,WAUPACA,68038 UNION (T),Residential,615
2014,Residential,WAUPACA,68040 WAUPACA (T),Residential,1210
2014,Residential,WAUPACA,68042 WEYAUWEGA (T),Residential,699
2014,Residential,WAUPACA,68044 WYOMING (T),Residential,377
2014,Residential,WAUSHARA,69002 AURORA (T),Residential,1103
2014,Residential,WAUSHARA,69004 BLOOMFIELD (T),Residential,1432
2014,Residential,WAUSHARA,69006 COLOMA (T),Residential,2469
2014,Residential,WAUSHARA,69008 DAKOTA (T),Residential,2081
2014,Residential,WAUSHARA,69010 DEERFIELD (T),Residential,3301
2014,Residential,WAUSHARA,69012 HANCOCK (T),Residential,1091
2014,Residential,WAUSHARA,69014 LEON (T),Residential,3459
2014,Residential,WAUSHARA,69016 MARION (T),Residential,3539
2014,Residential,WAUSHARA,69018 MOUNT MORRIS (T),Residential,2511
2014,Residential,WAUSHARA,69020 OASIS (T),Residential,516
2014,Residential,WAUSHARA,69022 PLAINFIELD (T),Residential,1079
2014,Residential,WAUSHARA,69024 POY SIPPI (T),Residential,606
2014,Residential,WAUSHARA,69026 RICHFORD (T),Residential,1712
2014,Residential,WAUSHARA,69028 ROSE (T),Residential,2163
2014,Residential,WAUSHARA,69030 SAXEVILLE (T),Residential,2822
2014,Residential,WAUSHARA,69032 SPRINGWATER (T),Residential,2777
2014,Residential,WAUSHARA,69034 WARREN (T),Residential,857
2014,Residential,WAUSHARA,69036 WAUTOMA (T),Residential,2789
2014,Residential,WINNEBAGO,70002 ALGOMA (T),Residential,1752
2014,Residential,WINNEBAGO,70004 BLACK WOLF (T),Residential,1858
2014,Residential,WINNEBAGO,70006 CLAYTON (T),Residential,3189
2014,Residential,WINNEBAGO,70008 MENASHA (T),Residential,2268
2014,Residential,WINNEBAGO,70010 NEENAH (T),Residential,1490
2014,Residential,WINNEBAGO,70012 NEKIMI (T),Residential,1179
2014,Residential,WINNEBAGO,70014 NEPEUSKUN (T),Residential,789
2014,Residential,WINNEBAGO,70016 OMRO (T),Residential,1771
2014,Residential,WINNEBAGO,70018 OSHKOSH (T),Residential,1090
2014,Residential,WINNEBAGO,70020 POYGAN (T),Residential,1164
